Material compositions 1,Material compositions 2,Enorm (eV),E_raw (eV),Site2_MeltingT,Site1_MendeleevNumber,Site1_MiracleRadius,GSestFCClatcnt_max_value,Site2_BCCenergy_pa,Site1_BCCfermi,CovalentRadius_max_value,Site2_Density,n_ws^third_min_value,Site1_HHIr,IonicRadii_max_value,BoilingT_max_value,valence_arithmetic_average,Site2_NdUnfilled,Site1_IonicRadii,BCCenergy_pa_composition_average,MiracleRadius_min_value,MeltingT_min_value,NUnfilled_max_value,Site2_Group,Site1_CovalentRadii,Site2_NUnfilled,SpecificHeatCapacity_difference,Site1_Electronegativity,BCCenergy_pa_arithmetic_average
Pb,Nb,0.5915,1.6703,1.161729093,1.936390667,2.371536324,1.060823299,-1.176407373,1.252957018,0.629002939,-0.203701834,-1.096420627,-0.45117855,1.826300828,0.873705238,0.469213804,0.925243678,3.596756726,-0.356740624,0.776124028,-1.102863273,0.688374669,-0.90427647,1.925537772,0.898776599,-0.568526208,1.191176283,-0.356740624
Pb,Pd,-0.20521,0.87359,0.131174436,1.936390667,2.371536324,1.060823299,0.314611849,1.252957018,-0.368491681,0.436529897,-1.096420627,-0.45117855,1.826300828,-0.717088319,0.039977858,-0.943565335,3.596756726,0.702079776,0.692440464,-1.102863273,-0.429092963,0.371466268,1.925537772,-1.358836389,-0.64409099,1.191176283,0.702079776
Pb,Y,0.20792,1.28672,0.098702379,1.936390667,2.371536324,1.551103553,-0.057757695,1.252957018,2.069828502,-0.963525069,-1.096420627,-0.45117855,1.826300828,-0.375884984,-0.389258088,1.859648185,3.596756726,0.437648262,3.370314488,-1.102863273,1.43335309,-1.414573566,1.925537772,1.543808881,-0.442584904,1.191176283,0.437648262
Pb,Zr,0.5098,1.5886,0.466458203,1.936390667,2.371536324,1.060823299,-0.691737792,1.252957018,1.238582985,-0.585467583,-1.096420627,-0.45117855,1.826300828,0.574482419,0.039977858,1.548180016,3.596756726,-0.012561266,2.031377476,-1.102863273,1.06086388,-1.159425018,1.925537772,1.22129274,-0.521748009,1.191176283,-0.012561266
Pd,Pd,0,2.646013346,0.131174436,0.114900502,0.122478559,-0.974201659,0.314611849,-0.558537616,-0.756406256,0.436529897,1.138343521,1.69816469,-0.778223518,-0.717088319,0.039977858,-0.943565335,-0.258567895,0.382836476,0.692440464,0.942006831,-1.919049806,0.371466268,0.120171443,-1.358836389,-1.05789813,0.836372049,0.382836476
Pd,Ag,-0.10974,2.536273346,-0.531814423,0.114900502,0.122478559,-0.626924632,1.021336909,-0.558537616,-0.423908049,0.152291483,-0.193919721,1.69816469,1.636880876,-0.717088319,-0.818494035,-0.943565335,-0.258567895,0.884704527,0.692440464,-0.046109375,-1.546560596,0.626614816,0.120171443,-1.036320247,-1.025513223,0.836372049,0.884704527
Pd,Au,-0.11745,2.528563346,-0.41735182,0.114900502,0.122478559,-0.563176235,0.882893005,-0.558537616,-0.756406256,1.785781651,0.708581185,1.69816469,0.216231232,-0.717088319,-0.389258088,-0.943565335,-0.258567895,0.786391086,0.692440464,0.124485276,-1.546560596,0.626614816,0.120171443,-1.036320247,-0.640492667,0.836372049,0.786391086
Pd,Cd,-0.16826,2.477753346,-1.247999329,0.114900502,0.122478559,-0.109624705,1.611400759,-0.558537616,-0.479324417,-0.188868779,-0.709634524,1.69816469,0.689781114,-0.717088319,-0.818494035,-0.943565335,-0.258567895,1.303727724,0.692440464,-1.113508779,-1.919049806,0.881763363,0.120171443,-1.358836389,-1.014718254,0.836372049,1.303727724
Pd,Co,-0.00183,2.644183346,0.064050614,0.114900502,0.122478559,-0.974201659,-0.248457198,-0.558537616,-0.756406256,-0.142515482,1.138343521,1.69816469,-0.73086853,-0.717088319,-0.389258088,-0.009160828,-0.258567895,-0.017016849,-0.730180111,0.84196573,-0.801582174,0.11631772,0.120171443,-0.391287965,-0.420994966,0.836372049,-0.017016849
Pd,Cr,0.49451,3.140523346,0.524583744,0.114900502,0.122478559,-0.974201659,-1.000991245,-0.558537616,-0.756406256,-0.468842689,1.138343521,1.69816469,-0.778223518,-0.717088319,0.89844975,0.613775509,-0.258567895,-0.551415325,-0.311762294,0.942006831,0.315885458,-0.649127923,0.120171443,0.576260458,-0.320241924,0.836372049,-0.551415325
Pd,Cu,-0.11032,2.535693346,-0.394504011,0.114900502,0.122478559,-0.974201659,0.746249178,-0.558537616,-0.756406256,-0.138807219,0.278818849,1.69816469,-0.352028625,-0.717088319,-0.818494035,-0.943565335,-0.258567895,0.689355938,-0.646496547,0.158537568,-1.546560596,0.626614816,0.120171443,-1.036320247,-0.550534593,0.836372049,0.689355938
Pd,Fe,0.17347,2.819483346,0.112115965,0.114900502,0.122478559,-0.974201659,-0.637552182,-0.558537616,-0.756406256,-0.332749411,1.138343521,1.69816469,-0.778223518,-0.717088319,0.89844975,0.30230734,-0.258567895,-0.293325632,-0.730180111,0.913602155,-0.429092963,-0.138830827,0.120171443,-0.068771824,-0.320241924,0.836372049,-0.293325632
Pd,Hf,0.24061,2.886623346,0.888986172,0.114900502,0.122478559,0.289688354,-1.081421964,-0.558537616,1.238582985,0.675156668,0.192866382,1.69816469,0.121521256,0.747763693,0.039977858,1.548180016,-0.258567895,-0.608531749,0.692440464,0.942006831,1.06086388,-1.159425018,0.120171443,1.22129274,-0.683672542,0.836372049,-0.608531749
Pd,Hg,-0.2697,2.376313346,-1.650295138,0.114900502,0.122478559,0.701128838,1.784430608,-0.558537616,-0.756406256,0.716689221,-0.709634524,1.69816469,1.02126603,-0.717088319,-0.818494035,-0.943565335,-0.258567895,1.426601749,0.692440464,-1.713089003,-1.919049806,0.881763363,0.120171443,-1.358836389,-0.683672542,0.836372049,1.426601749
Pd,Ir,0.54273,3.188743346,1.149433305,0.114900502,0.122478559,-0.974201659,-0.62016634,-0.558537616,-0.64557352,2.390228637,1.138343521,1.69816469,-0.778223518,0.591453265,-0.389258088,-0.009160828,-0.258567895,-0.28097939,0.190339085,0.942006831,-0.801582174,0.11631772,0.120171443,-0.391287965,-0.647689313,0.836372049,-0.28097939
Pd,La,-0.93933,1.706683346,-0.578683729,0.114900502,0.122478559,2.028135202,0.402585611,-0.558537616,3.011906755,-0.653143396,-0.967491926,1.69816469,1.684235864,-0.269593893,-0.389258088,1.859648185,-0.258567895,0.445309456,0.692440464,-0.11596322,1.43335309,-1.414573566,0.120171443,1.543808881,-0.86358869,0.836372049,0.445309456
Pd,Mn,0.34327,2.989283346,-0.214281301,0.114900502,0.122478559,-0.974201659,-0.811898983,-0.558537616,-0.756406256,-0.407656338,0.88048612,1.69816469,-0.636158553,-0.717088319,1.327685696,0.613775509,-0.258567895,-0.417134867,-0.144395168,0.427140845,-0.056603753,-0.393979375,0.120171443,0.253744317,-0.208693912,0.836372049,-0.417134867
Pd,Mo,1.02103,3.667043346,1.324927726,0.114900502,0.122478559,-0.739504582,-1.400787522,-0.558537616,0.074839261,0.113354714,1.138343521,1.69816469,-0.778223518,0.779918981,0.89844975,0.613775509,-0.258567895,-0.835323438,0.441389775,0.942006831,0.315885458,-0.649127923,0.120171443,0.576260458,-1.036308192,0.836372049,-0.835323438
Pd,Nb,0.69444,3.340453346,1.161729093,0.114900502,0.122478559,-0.317204352,-1.176407373,-0.558537616,0.629002939,-0.203701834,1.009414821,1.69816469,-0.778223518,0.873705238,0.469213804,0.925243678,-0.258567895,-0.675983924,0.692440464,0.942006831,0.688374669,-0.90427647,0.120171443,0.898776599,-0.982333348,0.836372049,-0.675983924
Pd,Ni,-0.13289,2.513123346,0.01933866,0.114900502,0.122478559,-0.974201659,0.210847207,-0.558537616,-0.756406256,-0.141032177,1.138343521,1.69816469,-0.541448577,-0.717088319,-0.389258088,-0.320628997,-0.258567895,0.309149888,-0.646496547,0.775327194,-1.174071385,0.371466268,0.120171443,-0.713804106,-0.338233538,0.836372049,0.309149888
Pd,Os,0.94698,3.592993346,1.783225258,0.114900502,0.122478559,-0.974201659,-1.247658353,-0.558537616,-0.479324417,2.395791033,1.138343521,1.69816469,-0.778223518,1.113083494,1.756921643,0.30230734,-0.258567895,-0.726581522,0.106655522,0.942006831,-0.429092963,-0.138830827,0.120171443,-0.068771824,-0.647689313,0.836372049,-0.726581522
Pd,Pt,0.16814,2.814153346,0.369656822,0.114900502,0.122478559,-0.860691677,0.065987337,-0.558537616,-0.756406256,2.117671254,1.138343521,1.69816469,-0.778223518,0.05285219,0.039977858,-0.632097166,-0.258567895,0.206280265,0.441389775,0.942006831,-1.174071385,0.371466268,0.120171443,-0.713804106,-0.647689313,0.836372049,0.206280265
Pd,Re,1.26257,3.908583346,1.954248483,0.114900502,0.122478559,-0.928233749,-1.775060415,-0.558537616,-0.091409842,2.104692331,1.138343521,1.69816469,-0.778223518,1.634713723,1.327685696,0.613775509,-0.258567895,-1.10110658,0.274022648,0.942006831,-0.056603753,-0.393979375,0.120171443,0.253744317,-0.672877573,0.836372049,-1.10110658
Pd,Rh,0.26592,2.911933346,0.588298279,0.114900502,0.122478559,-0.974201659,-0.227561963,-0.558537616,-0.590157152,0.515701328,1.138343521,1.69816469,-0.636158553,-0.063264128,0.89844975,-0.320628997,-0.258567895,-0.002178475,-0.144395168,0.942006831,-0.801582174,0.11631772,0.120171443,-0.391287965,-1.050701484,0.836372049,-0.002178475
Pd,Ru,0.60024,3.246253346,1.001883856,0.114900502,0.122478559,-0.974201659,-0.722634595,-0.558537616,-0.368491681,0.500868273,1.138343521,1.69816469,-0.778223518,0.343142985,1.756921643,-0.009160828,-0.258567895,-0.353745372,0.022971959,0.942006831,-0.429092963,-0.138830827,0.120171443,-0.068771824,-1.036308192,0.836372049,-0.353745372
Pd,Sc,0.01782,2.663833346,0.115469362,0.114900502,0.122478559,0.294636562,-0.007621061,-0.558537616,0.961501146,-1.239234477,-0.580705823,1.69816469,-0.257318649,-0.717088319,-0.389258088,1.859648185,-0.258567895,0.154008589,0.692440464,0.918600045,1.43335309,-1.414573566,0.120171443,1.543808881,0.107958508,0.836372049,0.154008589
Pd,Ta,0.8232,3.469213346,1.765340476,0.114900502,0.122478559,-0.32691117,-1.700431039,-0.558537616,0.961501146,1.294436708,0.966438587,1.69816469,-0.778223518,1.511451785,0.469213804,1.236711847,-0.258567895,-1.048109876,0.692440464,0.942006831,0.688374669,-0.90427647,0.120171443,0.898776599,-0.683672542,0.836372049,-1.048109876
Pd,Tc,0.92399,3.570003346,0.804033458,0.114900502,0.122478559,-0.974201659,-1.175942345,-0.558537616,-0.313075313,0.339558801,1.138343521,1.69816469,-0.778223518,0.445861266,1.327685696,0.613775509,-0.258567895,-0.675653692,0.190339085,0.942006831,-0.056603753,-0.393979375,0.120171443,0.253744317,-1.043504838,0.836372049,-0.675653692
Pd,Ti,0.1797,2.825713346,0.257429817,0.114900502,0.122478559,-0.564886718,-0.451494405,-0.558537616,0.407337468,-0.957035608,0.493700017,1.69816469,-0.778223518,-0.427690726,0.039977858,1.548180016,-0.258567895,-0.161200058,0.692440464,0.942006831,1.06086388,-1.159425018,0.120171443,1.22129274,-0.053966025,0.836372049,-0.161200058
Pd,V,0.48415,3.130163346,0.52793714,0.114900502,0.122478559,-0.974201659,-0.832420822,-0.558537616,0.019422894,-0.659818271,1.009414821,1.69816469,-0.778223518,-0.320506433,0.469213804,1.236711847,-0.258567895,-0.43170808,0.022971959,0.942006831,0.688374669,-0.90427647,0.120171443,0.898776599,-0.176309005,0.836372049,-0.43170808
Pd,W,1.23976,3.885773346,2.218049014,0.114900502,0.122478559,-0.675809672,-2.030509893,-0.558537616,0.518170204,1.776510992,1.138343521,1.69816469,-0.778223518,1.598092422,0.89844975,0.925243678,-0.258567895,-1.282509418,0.106655522,0.942006831,0.315885458,-0.649127923,0.120171443,0.576260458,-0.647689313,0.836372049,-1.282509418
Pd,Y,-0.32477,2.321243346,0.098702379,0.114900502,0.122478559,1.551103553,-0.057757695,-0.558537616,2.069828502,-0.963525069,-0.838563225,1.69816469,1.02126603,-0.375884984,-0.389258088,1.859648185,-0.258567895,0.118404963,0.692440464,0.893610595,1.43335309,-1.414573566,0.120171443,1.543808881,-0.856392044,0.836372049,0.118404963
Pd,Zn,-0.11153,2.534483346,-1.137940854,0.114900502,0.122478559,-0.974201659,1.487180929,-0.558537616,-0.756406256,-0.468842689,-0.365824655,1.69816469,-0.304673637,-0.717088319,-0.818494035,-0.943565335,-0.258567895,1.215515253,0.525073338,-0.949478024,-1.919049806,0.881763363,0.120171443,-1.358836389,-0.539739624,0.836372049,1.215515253
Pd,Zr,0.10824,2.754253346,0.466458203,0.114900502,0.122478559,0.428380823,-0.691737792,-0.558537616,1.238582985,-0.585467583,0.020961447,1.69816469,0.168876244,0.574482419,0.039977858,1.548180016,-0.258567895,-0.331804565,0.692440464,0.942006831,1.06086388,-1.159425018,0.120171443,1.22129274,-0.935555149,0.836372049,-0.331804565
Pt,Pt,0,2.67643602,0.369656822,0.210768405,-0.088370606,-0.860691677,0.065987337,0.913845153,-0.922655359,2.117671254,1.611082091,2.079499781,-0.825578506,0.05285219,0.039977858,-0.632097166,-0.328664706,0.029724053,0.441389775,1.297440121,-1.174071385,0.371466268,0.310210004,-0.713804106,-1.05789813,1.054713116,0.029724053
Pt,Ag,0.02848,2.70491602,-0.531814423,0.210768405,-0.088370606,-0.626924632,1.021336909,0.913845153,-0.423908049,0.152291483,-0.193919721,2.079499781,1.636880876,0.05285219,-0.818494035,-0.943565335,-0.328664706,0.708148315,0.441389775,-0.046109375,-1.174071385,0.626614816,0.310210004,-1.036320247,-0.680074219,1.054713116,0.708148315
Pt,Au,-0.0845,2.59193602,-0.41735182,0.210768405,-0.088370606,-0.563176235,0.882893005,0.913845153,-0.922655359,1.785781651,0.708581185,2.079499781,0.216231232,0.05285219,-0.389258088,-0.943565335,-0.328664706,0.609834874,0.441389775,0.124485276,-1.174071385,0.626614816,0.310210004,-1.036320247,-1.050701484,1.054713116,0.609834874
Pt,Cd,-0.07759,2.59884602,-1.247999329,0.210768405,-0.088370606,-0.109624705,1.611400759,0.913845153,-0.479324417,-0.188868779,-0.709634524,2.079499781,0.689781114,0.05285219,-0.818494035,-0.943565335,-0.328664706,1.127171512,0.441389775,-1.113508779,-1.174071385,0.881763363,0.310210004,-1.358836389,-0.690869188,1.054713116,1.127171512
Pt,Co,-0.11819,2.55824602,0.064050614,0.210768405,-0.088370606,-0.860691677,-0.248457198,0.913845153,-0.922655359,-0.142515482,1.48215339,2.079499781,-0.73086853,0.05285219,-0.389258088,-0.009160828,-0.328664706,-0.19357306,-0.730180111,0.84196573,-0.801582174,0.11631772,0.310210004,-0.391287965,-0.010786149,1.054713116,-0.19357306
Pt,Cr,0.60181,3.27824602,0.524583744,0.210768405,-0.088370606,-0.860691677,-1.000991245,0.913845153,-0.756406256,-0.468842689,1.396200923,2.079499781,-0.825578506,0.05285219,0.89844975,0.613775509,-0.328664706,-0.727971537,-0.311762294,1.297440121,0.315885458,-0.649127923,0.310210004,0.576260458,0.089966893,1.054713116,-0.727971537
Pt,Cu,0.10523,2.78166602,-0.394504011,0.210768405,-0.088370606,-0.860691677,0.746249178,0.913845153,-0.922655359,-0.138807219,0.278818849,2.079499781,-0.352028625,0.05285219,-0.818494035,-0.943565335,-0.328664706,0.512799726,-0.646496547,0.158537568,-1.174071385,0.626614816,0.310210004,-1.036320247,-0.140325776,1.054713116,0.512799726
Pt,Fe,0.11762,2.79405602,0.112115965,0.210768405,-0.088370606,-0.860691677,-0.637552182,0.913845153,-0.922655359,-0.332749411,1.568105858,2.079499781,-0.825578506,0.05285219,0.89844975,0.30230734,-0.328664706,-0.469881843,-0.730180111,0.913602155,-0.429092963,-0.138830827,0.310210004,-0.068771824,0.089966893,1.054713116,-0.469881843
Pt,Hf,0.42261,3.09904602,0.888986172,0.210768405,-0.088370606,0.289688354,-1.081421964,0.913845153,1.238582985,0.675156668,0.192866382,2.079499781,0.121521256,0.747763693,0.039977858,1.548180016,-0.328664706,-0.785087961,0.441389775,1.297440121,1.06086388,-1.159425018,0.310210004,1.22129274,-1.0219149,1.054713116,-0.785087961
Pt,Hg,-0.22643,2.45000602,-1.650295138,0.210768405,-0.088370606,0.701128838,1.784430608,0.913845153,-0.922655359,0.716689221,-0.709634524,2.079499781,1.02126603,0.05285219,-0.818494035,-0.943565335,-0.328664706,1.250045538,0.441389775,-1.713089003,-1.174071385,0.881763363,0.310210004,-1.358836389,-1.0219149,1.054713116,1.250045538
Pt,Ir,0.45628,3.13271602,1.149433305,0.210768405,-0.088370606,-0.860691677,-0.62016634,0.913845153,-0.64557352,2.390228637,1.611082091,2.079499781,-0.825578506,0.591453265,-0.389258088,-0.009160828,-0.328664706,-0.457535601,0.190339085,1.297440121,-0.801582174,0.11631772,0.310210004,-0.391287965,-1.05789813,1.054713116,-0.457535601
Pt,La,-0.59931,2.07712602,-0.578683729,0.210768405,-0.088370606,2.028135202,0.402585611,0.913845153,3.011906755,-0.653143396,-0.967491926,2.079499781,1.684235864,0.05285219,-0.389258088,1.859648185,-0.328664706,0.268753244,0.441389775,-0.11596322,1.43335309,-1.414573566,0.310210004,1.543808881,-0.841998752,1.054713116,0.268753244
Pt,Mn,0.36775,3.04418602,-0.214281301,0.210768405,-0.088370606,-0.860691677,-0.811898983,0.913845153,-0.756406256,-0.407656338,0.88048612,2.079499781,-0.636158553,0.05285219,1.327685696,0.613775509,-0.328664706,-0.593691078,-0.144395168,0.427140845,-0.056603753,-0.393979375,0.310210004,0.253744317,0.201514905,1.054713116,-0.593691078
Pt,Mo,1.29171,3.96814602,1.324927726,0.210768405,-0.088370606,-0.739504582,-1.400787522,0.913845153,0.074839261,0.113354714,1.568105858,2.079499781,-0.825578506,0.779918981,0.89844975,0.613775509,-0.328664706,-1.011879649,0.441389775,1.297440121,0.315885458,-0.649127923,0.310210004,0.576260458,-0.626099375,1.054713116,-1.011879649
Pt,Nb,0.96632,3.64275602,1.161729093,0.210768405,-0.088370606,-0.317204352,-1.176407373,0.913845153,0.629002939,-0.203701834,1.009414821,2.079499781,-0.778223518,0.873705238,0.469213804,0.925243678,-0.328664706,-0.852540135,0.441389775,1.297440121,0.688374669,-0.90427647,0.310210004,0.898776599,-0.572124531,1.054713116,-0.852540135
Pt,Ni,-0.11616,2.56027602,0.01933866,0.210768405,-0.088370606,-0.860691677,0.210847207,0.913845153,-0.922655359,-0.141032177,1.48215339,2.079499781,-0.541448577,0.05285219,-0.389258088,-0.320628997,-0.328664706,0.132593676,-0.646496547,0.775327194,-1.174071385,0.371466268,0.310210004,-0.713804106,0.071975279,1.054713116,0.132593676
Pt,Os,0.97817,3.65460602,1.783225258,0.210768405,-0.088370606,-0.860691677,-1.247658353,0.913845153,-0.479324417,2.395791033,1.611082091,2.079499781,-0.825578506,1.113083494,1.756921643,0.30230734,-0.328664706,-0.903137733,0.106655522,1.297440121,-0.429092963,-0.138830827,0.310210004,-0.068771824,-1.05789813,1.054713116,-0.903137733
Pt,Pd,0.0361,2.71253602,0.131174436,0.210768405,-0.088370606,-0.860691677,0.314611849,0.913845153,-0.756406256,0.436529897,1.138343521,2.079499781,-0.778223518,0.05285219,0.039977858,-0.943565335,-0.328664706,0.206280265,0.441389775,0.942006831,-1.174071385,0.371466268,0.310210004,-1.358836389,-0.647689313,1.054713116,0.206280265
Pt,Re,1.43625,4.11268602,1.954248483,0.210768405,-0.088370606,-0.860691677,-1.775060415,0.913845153,-0.091409842,2.104692331,1.611082091,2.079499781,-0.825578506,1.634713723,1.327685696,0.613775509,-0.328664706,-1.277662792,0.274022648,1.297440121,-0.056603753,-0.393979375,0.310210004,0.253744317,-1.032709869,1.054713116,-1.277662792
Pt,Rh,0.21602,2.89245602,0.588298279,0.210768405,-0.088370606,-0.860691677,-0.227561963,0.913845153,-0.590157152,0.515701328,1.525129624,2.079499781,-0.636158553,0.05285219,0.89844975,-0.320628997,-0.328664706,-0.178734686,-0.144395168,1.297440121,-0.801582174,0.11631772,0.310210004,-0.391287965,-0.654885959,1.054713116,-0.178734686
Pt,Ru,0.64922,3.32565602,1.001883856,0.210768405,-0.088370606,-0.860691677,-0.722634595,0.913845153,-0.368491681,0.500868273,1.611082091,2.079499781,-0.825578506,0.343142985,1.756921643,-0.009160828,-0.328664706,-0.530301583,0.022971959,1.297440121,-0.429092963,-0.138830827,0.310210004,-0.068771824,-0.66927925,1.054713116,-0.530301583
Pt,Sc,0.17479,2.85122602,0.115469362,0.210768405,-0.088370606,0.294636562,-0.007621061,0.913845153,0.961501146,-1.239234477,-0.580705823,2.079499781,-0.257318649,0.05285219,-0.389258088,1.859648185,-0.328664706,-0.022547623,0.441389775,0.918600045,1.43335309,-1.414573566,0.310210004,1.543808881,0.518167325,1.054713116,-0.022547623
Pt,Ta,1.07325,3.74968602,1.765340476,0.210768405,-0.088370606,-0.32691117,-1.700431039,0.913845153,0.961501146,1.294436708,0.966438587,2.079499781,-0.778223518,1.511451785,0.469213804,1.236711847,-0.328664706,-1.224666087,0.441389775,1.297440121,0.688374669,-0.90427647,0.310210004,0.898776599,-1.0219149,1.054713116,-1.224666087
Pt,Tc,1.10622,3.78265602,0.804033458,0.210768405,-0.088370606,-0.860691677,-1.175942345,0.913845153,-0.313075313,0.339558801,1.611082091,2.079499781,-0.825578506,0.445861266,1.327685696,0.613775509,-0.328664706,-0.852209904,0.190339085,1.297440121,-0.056603753,-0.393979375,0.310210004,0.253744317,-0.662082605,1.054713116,-0.852209904
Pt,Ti,0.37967,3.05610602,0.257429817,0.210768405,-0.088370606,-0.564886718,-0.451494405,0.913845153,0.407337468,-0.957035608,0.493700017,2.079499781,-0.825578506,0.05285219,0.039977858,1.548180016,-0.328664706,-0.337756269,0.441389775,1.130177396,1.06086388,-1.159425018,0.310210004,1.22129274,0.356242792,1.054713116,-0.337756269
Pt,V,0.66033,3.33676602,0.52793714,0.210768405,-0.088370606,-0.860691677,-0.832420822,0.913845153,0.019422894,-0.659818271,1.009414821,2.079499781,-0.825578506,0.05285219,0.469213804,1.236711847,-0.328664706,-0.608264292,0.022971959,1.297440121,0.688374669,-0.90427647,0.310210004,0.898776599,0.233899812,1.054713116,-0.608264292
Pt,W,1.49513,4.17156602,2.218049014,0.210768405,-0.088370606,-0.675809672,-2.030509893,0.913845153,0.518170204,1.776510992,1.611082091,2.079499781,-0.825578506,1.598092422,0.89844975,0.925243678,-0.328664706,-1.45906563,0.106655522,1.297440121,0.315885458,-0.649127923,0.310210004,0.576260458,-1.05789813,1.054713116,-1.45906563
Pt,Y,-0.35815,2.31828602,0.098702379,0.210768405,-0.088370606,1.551103553,-0.057757695,0.913845153,2.069828502,-0.963525069,-0.838563225,2.079499781,1.02126603,0.05285219,-0.389258088,1.859648185,-0.328664706,-0.058151249,0.441389775,0.893610595,1.43335309,-1.414573566,0.310210004,1.543808881,-0.446183227,1.054713116,-0.058151249
Pt,Zn,0.12776,2.80419602,-1.137940854,0.210768405,-0.088370606,-0.860691677,1.487180929,0.913845153,-0.922655359,-0.468842689,-0.365824655,2.079499781,-0.304673637,0.05285219,-0.818494035,-0.943565335,-0.328664706,1.038959041,0.441389775,-0.949478024,-1.174071385,0.881763363,0.310210004,-1.358836389,-0.129530807,1.054713116,1.038959041
Pt,Zr,0.26418,2.94061602,0.466458203,0.210768405,-0.088370606,0.428380823,-0.691737792,0.913845153,1.238582985,-0.585467583,0.020961447,2.079499781,0.168876244,0.574482419,0.039977858,1.548180016,-0.328664706,-0.508360777,0.441389775,1.297440121,1.06086388,-1.159425018,0.310210004,1.22129274,-0.525346332,1.054713116,-0.508360777
W,W,0,6.0471446,2.218049014,-0.939646436,-0.369502827,-0.675809672,-2.030509893,0.715860262,0.518170204,1.776510992,1.740010792,0.415492111,-0.96764347,1.598092422,1.756921643,0.925243678,-0.53895514,-2.947855312,0.106655522,4.052277183,0.315885458,-0.649127923,0.310210004,0.576260458,-1.05789813,1.273054184,-2.947855312
W,Ag,-0.43404,5.6131046,-0.531814423,-0.939646436,-0.369502827,-0.626924632,1.021336909,0.715860262,0.518170204,0.152291483,-0.193919721,0.415492111,1.636880876,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.780641367,0.106655522,-0.046109375,0.315885458,0.626614816,0.310210004,-1.036320247,-0.680074219,1.273054184,-0.780641367
W,Al,0.0209,6.0680446,-0.868786067,-0.939646436,-0.369502827,-0.600965792,0.744073339,0.715860262,0.518170204,-1.292077235,-0.06499102,0.415492111,-0.96764347,1.598092422,0.469213804,-0.943565335,-0.53895514,-0.977535089,0.106655522,-0.548330699,0.315885458,1.136911911,0.310210004,0.253744317,1.712810547,1.273054184,-0.977535089
W,As,-0.22693,5.8202146,-0.693817011,-0.939646436,-0.369502827,0.286150736,0.575732436,0.715860262,0.518170204,-0.730831521,0.149890148,0.415492111,-0.96764347,1.598092422,1.327685696,-0.943565335,-0.53895514,-1.097079345,-1.567015743,-0.287557449,0.315885458,1.647209006,0.310210004,-0.391287965,-0.338233538,1.273054184,-1.097079345
W,Au,-0.66406,5.3830846,-0.41735182,-0.939646436,-0.369502827,-0.563176235,0.882893005,0.715860262,0.518170204,1.785781651,0.708581185,0.415492111,0.216231232,1.598092422,0.469213804,-0.943565335,-0.53895514,-0.878954808,0.106655522,0.124485276,0.315885458,0.626614816,0.310210004,-1.036320247,-1.050701484,1.273054184,-0.878954808
W,Ca,-0.28174,5.7654046,-0.66587204,-0.939646436,-0.369502827,2.115409261,1.257619951,0.715860262,1.293999353,-1.505302399,-2.127850234,0.415492111,0.926556054,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.612849228,0.106655522,-0.245908365,0.315885458,-1.669722113,0.310210004,-1.358836389,0.802434839,1.273054184,-0.612849228
W,Cd,-0.3253,5.7218446,-1.247999329,-0.939646436,-0.369502827,-0.109624705,1.611400759,0.715860262,0.518170204,-0.188868779,-0.709634524,0.415492111,0.689781114,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.36161817,0.106655522,-1.113508779,0.315885458,0.881763363,0.310210004,-1.358836389,-0.690869188,1.273054184,-0.36161817
W,Co,-0.50684,5.5403046,0.064050614,-0.939646436,-0.369502827,-0.675809672,-0.248457198,0.715860262,0.518170204,-0.142515482,1.48215339,0.415492111,-0.73086853,1.598092422,0.469213804,-0.009160828,-0.53895514,-1.682362743,-0.730180111,0.84196573,0.315885458,0.11631772,0.310210004,-0.391287965,-0.010786149,1.273054184,-1.682362743
W,Cr,-0.14925,5.8978946,0.524583744,-0.939646436,-0.369502827,-0.675809672,-1.000991245,0.715860262,0.518170204,-0.468842689,1.396200923,0.415492111,-0.872933494,1.598092422,1.756921643,0.613775509,-0.53895514,-2.216761219,-0.311762294,1.528342646,0.315885458,-0.649127923,0.310210004,0.576260458,0.089966893,1.273054184,-2.216761219
W,Cu,-0.18416,5.8629846,-0.394504011,-0.939646436,-0.369502827,-0.675809672,0.746249178,0.715860262,0.518170204,-0.138807219,0.278818849,0.415492111,-0.352028625,1.598092422,0.039977858,-0.943565335,-0.53895514,-0.975989956,-0.646496547,0.158537568,0.315885458,0.626614816,0.310210004,-1.036320247,-0.140325776,1.273054184,-0.975989956
W,Fe,-0.74318,5.3039646,0.112115965,-0.939646436,-0.369502827,-0.675809672,-0.637552182,0.715860262,0.518170204,-0.332749411,1.568105858,0.415492111,-0.96764347,1.598092422,1.756921643,0.30230734,-0.53895514,-1.958671526,-0.730180111,0.913602155,0.315885458,-0.138830827,0.310210004,-0.068771824,0.089966893,1.273054184,-1.958671526
W,Ga,-0.05621,5.9909346,-1.573625315,-0.939646436,-0.369502827,-0.209051427,0.944313144,0.715860262,0.518170204,-0.698013387,-0.408800889,0.415492111,-0.872933494,1.598092422,0.469213804,-0.943565335,-0.53895514,-0.835338405,0.022971959,-1.598820574,0.315885458,1.136911911,0.310210004,0.253744317,-0.190702297,1.273054184,-0.835338405
